ra,dec,u,g,r,i,z,run,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
221.1327369,0.43697365200000005,18.21947,16.941760000000002,16.4855,16.348679999999998,16.28067,752.0,5,518,3.3e+18,STAR,9.98e-05,2934,54626,424
221.15285640000002,0.45143812200000005,18.72254,17.38212,16.82234,16.65747,16.55055,752.0,5,518,3.28e+18,STAR,-1e-05,2909,54653,386
221.16328019999997,0.48395845200000004,17.884420000000002,16.96119,16.642870000000002,16.53269,16.48384,752.0,5,518,3.3e+18,STAR,3.19e-05,2934,54626,432
221.2272293,0.451146308,18.605439999999998,17.67091,17.419829999999997,17.32616,17.2992,752.0,5,519,3.28e+18,STAR,-0.0005040859999999999,2909,54653,389
221.25725809999997,0.47642618299999995,17.59142,16.66143,16.42614,16.34742,16.323629999999998,752.0,5,519,3.28e+18,STAR,-0.0007436439999999999,2909,54653,382
221.2637264,0.526978719,17.00244,15.55892,14.93361,14.58515,14.328710000000001,752.0,5,519,3.47e+17,GALAXY,0.02873155,308,51662,465
221.2678582,0.436562846,19.51547,18.58734,18.33786,18.235229999999998,18.24343,752.0,5,519,3.3e+18,STAR,0.00025548599999999997,2934,54626,429
221.27773760000002,0.49473218,19.25605,18.11174,17.348679999999998,16.93481,16.685579999999998,752.0,5,519,3.47e+17,GALAXY,0.10980839999999999,308,51662,469
221.36499320000001,0.45401469200000005,17.52671,16.10266,15.5727,15.35048,15.24569,752.0,5,520,3.28e+18,STAR,0.000836224,2909,54653,425
221.4417135,0.581083659,18.04508,16.81564,16.39389,16.24002,16.18995,752.0,5,520,3.28e+18,STAR,0.000249663,2909,54653,376
221.4984006,0.597512281,17.43719,16.50009,16.13932,16.01473,15.95873,752.0,5,521,3.28e+18,STAR,0.000166582,2909,54653,414
221.53385319999995,0.623223399,16.26559,15.31763,15.035260000000001,14.923720000000001,14.86764,752.0,5,521,3.28e+18,STAR,0.000397916,2909,54653,416
221.56254049999998,0.580158773,17.14242,15.63551,15.02396,14.789979999999998,14.650139999999999,752.0,5,521,3.28e+18,STAR,-0.000196452,2909,54653,415
221.59577439999998,0.528211211,18.18575,16.917289999999998,16.98115,17.01807,17.02806,752.0,5,521,3.28e+18,STAR,-0.000381969,2909,54653,427
221.5958569,0.480183884,19.23104,18.20884,17.89136,17.78259,17.757360000000002,752.0,5,521,3.3e+18,STAR,0.000249086,2934,54626,469
221.5173497,0.5016905429999999,19.33756,17.0609,16.05876,15.676620000000002,15.44594,752.0,5,521,3.3e+18,STAR,2.57e-05,2934,54626,470
221.68580260000002,0.541573251,18.76614,17.47334,16.932879999999997,16.72206,16.60205,752.0,5,522,3.3e+18,STAR,-9.470000000000001e-05,2934,54626,488
221.69306630000003,0.430141182,18.2921,17.171860000000002,17.38653,17.5653,17.6834,752.0,5,522,3.28e+18,STAR,-0.000177157,2909,54653,469
221.70613140000003,0.5286858329999999,19.37555,18.27386,17.7944,17.603289999999998,17.504170000000002,752.0,5,522,3.28e+18,STAR,-0.00021165799999999999,2909,54653,462
121.8207518,0.93199037,19.37035,17.34262,16.35286,15.924000000000001,15.58903,308.0,5,104,5.34e+18,GALAXY,0.1019929,4745,55892,975
122.08789990000001,0.843146891,19.05249,17.037770000000002,16.07633,15.631479999999998,15.31245,308.0,5,105,5.34e+18,GALAXY,0.10153279999999999,4745,55892,18
122.8639945,0.8961508220000001,18.206310000000002,16.89692,16.46658,16.315739999999998,16.28902,308.0,5,110,2.32e+18,STAR,0.00048813,2057,53816,354
122.9819452,0.96385693,17.63113,16.559260000000002,16.24861,16.14775,16.13221,308.0,5,111,2.34e+18,STAR,0.000132041,2077,53846,328
122.988638,0.973742938,15.99172,14.98865,14.700029999999998,14.649189999999999,14.506260000000001,308.0,5,111,2.32e+18,STAR,9.27e-05,2057,53816,352
122.93563540000001,0.899085529,19.37706,18.440929999999998,18.245279999999998,18.194689999999998,18.176679999999998,308.0,5,111,2.34e+18,STAR,0.000452989,2077,53846,321
123.03938570000001,0.9300704470000001,16.738770000000002,15.68268,15.436539999999999,15.385720000000001,15.402079999999998,308.0,5,112,2.32e+18,STAR,0.000128369,2057,53816,341
123.0202645,0.9118745559999999,16.37119,15.28426,15.05225,14.98734,15.0114,308.0,5,112,2.32e+18,STAR,5.720000000000001e-05,2057,53816,357
123.01653540000001,0.8481453590000001,19.524810000000002,18.21796,17.68045,17.46177,17.37293,308.0,5,112,2.32e+18,STAR,1.7199999999999998e-05,2057,53816,355
123.20250049999999,0.9051299309999999,18.6522,17.52927,17.53732,17.58253,17.67018,308.0,5,113,2.32e+18,STAR,-0.00024225400000000002,2057,53816,392
123.2678952,0.960993455,16.632929999999998,15.275089999999999,14.61367,14.508410000000001,14.272920000000001,308.0,5,113,2.32e+18,STAR,-5.539999999999999e-05,2057,53816,398
123.3488072,0.922523639,16.14538,15.07947,14.841439999999999,14.772820000000001,14.786810000000001,308.0,5,114,2.32e+18,STAR,0.000239212,2057,53816,381
123.4261304,0.8818838459999999,17.84565,16.82412,16.49827,16.387420000000002,16.35545,308.0,5,114,2.32e+18,STAR,0.000146998,2057,53816,391
123.58796029999999,0.919738666,17.754839999999998,16.59773,16.53687,16.56253,16.611539999999998,308.0,5,115,2.32e+18,STAR,-7.06e-06,2057,53816,388
123.54526770000001,0.9313921140000001,19.3623,18.1918,17.819770000000002,17.69313,17.61249,308.0,5,115,1.29e+18,STAR,0.000235469,1149,53003,532
123.61277709999999,0.948787095,18.97095,17.07911,16.137539999999998,15.65789,15.345479999999998,308.0,5,115,5.39e+18,GALAXY,0.06836422,4788,55889,888
123.6735605,0.861348537,16.48326,15.044939999999999,15.04021,14.295179999999998,14.18345,308.0,5,116,2.32e+18,STAR,0.000224322,2057,53816,438
123.7430415,1.0063986329999999,18.98689,17.097579999999997,16.18773,15.7323,15.461689999999999,308.0,5,116,5.39e+18,GALAXY,0.09046602,4788,55889,892
110.0700392,1.2187346909999999,19.425910000000002,18.424429999999997,18.00135,17.790789999999998,17.70945,308.0,6,25,8.39e+18,STAR,0.000104138,7450,56722,705
110.2464537,1.364871806,18.58476,17.2945,16.422060000000002,16.27426,15.89856,308.0,6,26,8.39e+18,STAR,0.00039113900000000004,7450,56722,786
110.2753731,1.4070696809999999,19.44881,17.06147,16.09691,15.757539999999999,15.581529999999999,308.0,6,26,8.39e+18,STAR,0.000127138,7450,56722,782
110.27303049999999,1.4248066190000002,19.585539999999998,17.76914,16.91808,16.554389999999998,16.34465,308.0,6,26,8.39e+18,STAR,9.15e-05,7450,56722,781
110.4555313,1.254180245,19.58684,17.73149,16.96642,16.67645,16.4914,308.0,6,28,8.39e+18,STAR,0.00034609,7450,56722,829
110.4698503,1.228434849,19.425710000000002,17.78678,17.11364,16.85967,16.678539999999998,308.0,6,28,8.39e+18,STAR,0.000182417,7450,56722,830
110.73069960000001,1.289661343,18.36269,16.790129999999998,16.162860000000002,15.91035,15.780320000000001,308.0,6,29,8.39e+18,STAR,0.000170339,7450,56722,942
119.82210259999998,1.324423012,19.11461,17.111079999999998,16.35578,16.07985,15.947470000000001,308.0,6,90,8.39e+18,STAR,0.000258839,7451,56739,702
119.9972972,1.2956188690000001,19.25602,17.7522,17.28004,17.11725,17.12696,308.0,6,91,8.39e+18,STAR,0.000270987,7451,56739,746
120.12414799999999,1.311372513,18.683120000000002,16.80078,16.12189,15.88605,15.78726,308.0,6,92,8.39e+18,STAR,0.000208869,7451,56739,782
120.19498700000001,1.339231727,19.13375,17.84091,17.37001,17.20419,17.1407,308.0,6,93,8.39e+18,STAR,0.000275159,7451,56739,785
120.2980709,1.359265937,19.41101,17.17151,16.17792,15.78271,15.515020000000002,308.0,6,93,8.39e+18,STAR,0.000391232,7451,56739,824
120.5478185,1.281227451,19.17278,17.304389999999998,16.63581,16.435979999999997,16.35109,308.0,6,95,8.39e+18,STAR,-6.64e-05,7451,56739,872
244.5764969,-1.255263413,19.29697,18.08211,17.20792,16.743470000000002,16.437620000000003,727.0,1,74,3.9e+17,GALAXY,0.12720510000000002,346,51693,133
243.907446,0.00239456,18.719620000000003,17.453110000000002,16.88231,16.54723,16.2756,727.0,4,70,3.9e+17,GALAXY,0.06540032,346,51693,237
244.10233219999998,0.002619598,19.35342,18.11187,17.45305,17.10616,16.88711,727.0,4,71,3.9e+17,GALAXY,0.07115377,346,51693,181
243.34702650000003,0.424137063,19.25923,18.84224,18.859389999999998,18.69218,18.768420000000003,727.0,5,66,3.89e+17,QSO,0.5894275,345,51690,590
174.16448830000002,-0.956707465,19.57255,18.59834,18.479110000000002,18.45792,18.604589999999998,745.0,1,103,3.18e+17,STAR,0.001135097,282,51658,94
239.3606352,-0.9166897270000001,19.238789999999998,17.49932,16.53521,16.092229999999997,15.76121,745.0,1,538,3.86e+17,GALAXY,0.03969949,343,51692,129
239.40207,-0.9758787520000001,18.674220000000002,17.42511,16.89116,16.67803,16.57392,745.0,1,539,3.86e+17,STAR,-0.000143192,343,51692,121
243.56752400000002,-0.880445873,18.83577,17.25845,16.545560000000002,16.134339999999998,15.83491,745.0,1,567,3.88e+17,GALAXY,0.07050942,345,51690,19
243.7088761,-0.9156529609999999,17.61482,15.69639,14.77024,14.318760000000001,13.953529999999999,745.0,1,568,3.9e+17,GALAXY,0.0307668,346,51693,291
243.84736850000002,-0.898343247,19.41207,18.88776,18.56437,18.58996,18.3926,745.0,1,568,3.9e+17,QSO,1.06284,346,51693,256
244.1624119,-0.889893127,18.994120000000002,17.90879,17.464660000000002,17.28111,17.20599,745.0,1,571,3.9e+17,STAR,-0.000178635,346,51693,251
244.5126642,-0.934182657,19.14963,18.00378,17.4657,17.1376,16.90036,745.0,1,573,3.9e+17,GALAXY,0.04402394,346,51693,206
244.81394480000003,-0.937774714,18.7809,19.0767,19.45117,19.74457,20.02123,745.0,1,575,3.9e+17,STAR,0.000609734,346,51693,99
244.94905330000003,-0.894234904,19.15965,18.91703,18.615170000000003,18.38544,18.42006,745.0,1,576,3.9e+17,QSO,1.496161,346,51693,90
245.4938873,-0.903742395,17.33854,16.272370000000002,15.90035,15.75182,15.696670000000001,745.0,1,579,3.9e+17,STAR,-0.000872277,346,51693,2
245.35937149999998,-0.9053928859999999,19.382189999999998,18.20107,17.8056,17.4992,17.411720000000003,745.0,1,579,4.1e+17,GALAXY,0.06565089,364,52000,294
245.41765930000003,-0.855605136,19.2266,17.27751,16.39126,15.95711,15.61498,745.0,1,579,4.1e+17,GALAXY,0.04565,364,52000,281
245.4760412,-0.85992427,19.41398,17.290779999999998,16.337020000000003,15.87626,15.48284,745.0,1,579,4.1e+17,GALAXY,0.04462435,364,52000,295
245.53882430000002,-0.8725552320000001,19.19971,17.22391,16.29199,15.85335,15.483670000000002,745.0,1,580,3.9e+17,GALAXY,0.04954444,346,51693,14
205.0729646,-0.6826117009999999,18.94325,17.02095,16.06735,15.633870000000002,15.28098,752.0,2,411,3.37e+17,GALAXY,0.08937013,299,51671,210
205.6135979,-0.65715286,18.888379999999998,17.88406,17.42734,17.12453,16.98339,752.0,2,414,3.37e+17,GALAXY,0.08640119,299,51671,151
205.6955733,-0.694928963,19.3652,18.1399,17.65534,17.4715,17.37664,752.0,2,415,3.37e+17,STAR,6.53e-05,299,51671,114
205.6503963,-0.628361675,19.46207,17.81834,17.01301,16.617,16.319020000000002,752.0,2,415,3.37e+17,GALAXY,0.07104074,299,51671,103
205.74201409999998,-0.7654207559999999,18.34066,16.5023,15.64826,15.26125,14.956270000000002,752.0,2,415,3.37e+17,GALAXY,0.07053274,299,51671,57
205.760907,-0.742003104,18.86362,17.87739,17.46657,17.17367,17.04404,752.0,2,415,3.37e+17,GALAXY,0.06982873,299,51671,56
205.8072795,-0.786819198,17.7933,16.90408,16.6164,16.30378,16.30438,752.0,2,416,3.37e+17,GALAXY,0.08875664,299,51671,60
205.91698730000002,-0.8335010270000001,19.141579999999998,17.99588,17.53081,17.2301,17.13721,752.0,2,416,3.37e+17,GALAXY,0.1066131,299,51671,59
206.0447121,-0.761242085,19.172629999999998,18.060679999999998,17.6305,17.332720000000002,17.2204,752.0,2,417,3.37e+17,GALAXY,0.08685333,299,51671,58
206.1416484,-0.6787276729999999,18.57808,17.38363,17.39016,17.42856,17.489060000000002,752.0,2,418,3.38e+17,STAR,0.0007843980000000001,300,51943,291
206.1712247,-0.8306258479999999,19.13297,18.72812,18.69815,18.67673,18.45058,752.0,2,418,4.55e+18,QSO,2.270286,4043,55630,216
206.11395149999998,-0.728211449,19.225820000000002,18.9224,18.81053,18.69143,18.74117,752.0,2,418,3.38e+17,QSO,1.452307,300,51943,300
206.3704304,-0.79829575,19.152420000000003,17.42991,16.57173,16.159329999999997,15.854339999999999,752.0,2,420,3.37e+17,GALAXY,0.08845632,299,51671,20
206.3741669,-0.7816732479999999,18.281010000000002,17.18856,16.70175,16.33173,16.14626,752.0,2,420,3.38e+17,GALAXY,0.08813617,300,51943,299
206.52457980000003,-0.6988956620000001,19.18844,18.757920000000002,18.86976,19.021079999999998,19.25434,752.0,2,421,3.37e+17,STAR,5.59e-05,299,51671,22
206.5766774,-0.8015861790000001,19.14205,17.96772,17.453210000000002,17.09447,16.881610000000002,752.0,2,421,3.37e+17,GALAXY,0.08856599999999999,299,51671,16
206.6330657,-0.724304266,18.92986,17.92031,17.41597,17.12756,17.03521,752.0,2,421,3.37e+17,GALAXY,0.1484416,299,51671,5
206.79808559999998,-0.7701831290000001,18.6924,17.7664,17.48753,17.38595,17.35225,752.0,2,422,4.55e+18,STAR,0.00022482400000000001,4043,55630,98
206.8064741,-0.6712874870000001,18.3738,16.84218,16.10014,15.714129999999999,15.417929999999998,752.0,2,422,3.38e+17,GALAXY,0.04749686,300,51943,255
207.1038115,-0.816326578,19.03027,17.92062,17.545370000000002,17.40652,17.39518,752.0,2,424,3.38e+17,STAR,-1.12e-05,300,51943,216
207.0943716,-0.766966437,17.92943,16.42391,15.792489999999999,15.470629999999998,15.23182,752.0,2,424,3.38e+17,GALAXY,0.02614107,300,51943,218
207.1466367,-0.672593158,17.619,16.613429999999997,16.47639,16.426379999999998,16.438670000000002,752.0,2,425,3.38e+17,STAR,0.000308748,300,51943,202
207.1816447,-0.72594899,16.85941,15.83554,15.77641,15.7712,15.82794,752.0,2,425,3.38e+17,STAR,0.000129414,300,51943,213
207.2248563,-0.7823706220000001,16.88578,15.99562,15.6586,15.51201,15.476170000000002,752.0,2,425,4.55e+18,STAR,2.77e-06,4043,55630,58
207.2581291,-0.83005592,15.85837,14.6398,14.627,14.652320000000001,14.71224,752.0,2,425,3.38e+17,STAR,0.00010604399999999999,300,51943,131
207.3929659,-0.684141388,18.11682,17.77947,17.87333,17.7141,17.67043,752.0,2,426,3.38e+17,QSO,0.5148024999999999,300,51943,139
207.4450935,-0.741950842,19.476470000000003,17.61476,16.68962,16.23929,15.874379999999999,752.0,2,427,3.38e+17,GALAXY,0.07854678,300,51943,138
207.4502062,-0.7280529029999999,18.14094,16.32733,15.41508,14.974620000000002,14.650879999999999,752.0,2,427,4.55e+18,GALAXY,0.07823353,4040,55605,344
207.456735,-0.726104512,19.194589999999998,18.31113,18.09644,17.83205,17.75919,752.0,2,427,3.38e+17,GALAXY,0.05310636,300,51943,121
207.48936909999998,-0.8032721509999999,19.53265,18.15082,17.43013,17.02216,16.7586,752.0,2,427,3.38e+17,GALAXY,0.0927506,300,51943,129
207.7048473,-0.81179491,19.31942,17.365489999999998,16.379179999999998,15.92805,15.551039999999999,752.0,2,428,3.38e+17,GALAXY,0.09100784,300,51943,81
207.8799425,-0.7454715120000001,17.156979999999997,16.04984,15.6602,15.51096,15.47703,752.0,2,430,3.38e+17,STAR,-4.7e-05,300,51943,57
208.06941919999997,-0.775694214,19.13015,18.99829,18.693070000000002,18.628439999999998,18.67269,752.0,2,431,3.38e+17,QSO,1.244108,300,51943,52
208.2329375,-0.696097698,19.47384,18.023139999999998,17.21636,16.78238,16.43555,752.0,2,432,3.38e+17,GALAXY,0.11556620000000001,300,51943,18
208.64121709999998,-0.7766127159999999,17.147289999999998,15.85645,15.21062,14.84574,14.527510000000001,752.0,2,435,4.55e+18,GALAXY,0.02707425,4041,55361,644
208.6944506,-0.674094359,18.77788,17.116220000000002,16.37415,15.98126,15.687120000000002,752.0,2,435,3.39e+17,GALAXY,0.03762654,301,51942,307
208.6981259,-0.760115862,19.136210000000002,17.95535,17.33129,16.9772,16.74717,752.0,2,435,3.39e+17,GALAXY,0.1425752,301,51942,284
208.737877,-0.660098784,18.90994,17.66969,16.9995,16.622220000000002,16.35383,752.0,2,435,3.39e+17,GALAXY,0.08791664,301,51942,273
208.9381501,-0.757246504,15.621210000000001,14.608970000000001,14.434870000000002,14.400720000000002,14.45437,752.0,2,437,3.39e+17,STAR,0.00010314,301,51942,256
209.0907019,-0.656281418,19.23039,18.06944,17.59436,17.238120000000002,17.09449,752.0,2,438,3.39e+17,GALAXY,0.07908808,301,51942,230
209.2886379,-0.644143632,18.812910000000002,17.77027,17.30868,16.95996,16.8011,752.0,2,439,3.39e+17,GALAXY,0.07006504,301,51942,189
209.29364009999998,-0.832521517,19.0146,17.33462,16.45423,16.02605,15.675889999999999,752.0,2,439,3.39e+17,GALAXY,0.08909858,301,51942,123
209.3959125,-0.780272541,17.92018,17.92471,17.884,17.62558,17.534860000000002,752.0,2,440,4.55e+18,QSO,1.771222,4041,55361,809
209.4291533,-0.76259171,17.80781,16.93552,16.671879999999998,16.47706,16.3433,752.0,2,440,3.39e+17,GALAXY,0.02961222,301,51942,134
209.48670380000002,-0.666855747,18.232039999999998,16.455679999999997,15.630560000000001,15.19764,14.8788,752.0,2,440,3.39e+17,GALAXY,0.06956718,301,51942,175
209.6880596,-0.7249609890000001,18.49833,17.49403,17.331570000000003,17.28345,17.28941,752.0,2,442,3.39e+17,STAR,0.000322833,301,51942,100
209.67522769999997,-0.658012832,18.929579999999998,16.90914,15.78403,15.315539999999999,14.937970000000002,752.0,2,442,3.39e+17,GALAXY,0.13156400000000001,301,51942,177
209.84884530000002,-0.831517588,19.07301,18.11891,17.76631,17.65374,17.603939999999998,752.0,2,443,4.55e+18,STAR,-0.000162314,4037,55631,378
209.95131690000002,-0.7661634429999999,19.15065,17.36285,16.52798,16.15387,15.805570000000001,752.0,2,443,3.39e+17,GALAXY,0.10632,301,51942,96
185.37936159999998,0.086911559,18.13147,17.3532,16.93616,16.56829,16.444229999999997,752.0,4,279,3.24e+17,GALAXY,0.1072231,288,52000,545
185.26756840000002,0.084620838,18.542189999999998,17.49083,17.070870000000003,16.71762,16.57594,752.0,4,279,3.24e+17,GALAXY,0.10708030000000002,288,52000,505
185.2807974,0.047531708,19.538520000000002,19.139,18.55866,18.17328,17.99881,752.0,4,279,3.24e+17,QSO,0.1572411,288,52000,544
185.37945569999997,0.128518845,19.257620000000003,19.24938,18.9753,18.885679999999997,18.91675,752.0,4,279,3.24e+17,QSO,1.335835,288,52000,547
185.44813349999998,0.015136137,17.890520000000002,16.98527,16.73305,16.63174,16.61334,752.0,4,280,2.88e+18,STAR,7.54e-05,2558,54140,426
185.4852185,0.163399564,18.71479,16.97454,16.38521,16.12513,15.90649,752.0,4,280,3.24e+17,GALAXY,0.106216,288,52000,599
185.5285092,0.082486629,18.95637,17.97179,17.80977,17.762729999999998,17.78803,752.0,4,280,2.88e+18,STAR,0.000359946,2558,54140,475
185.5577817,0.032905127,18.25347,17.34355,17.125770000000003,17.02307,16.96043,752.0,4,280,2.88e+18,STAR,0.000522862,2558,54140,480
185.65197680000003,0.041542657000000004,19.26136,19.1851,18.9592,18.88952,18.863329999999998,752.0,4,281,3.24e+17,QSO,1.330196,288,52000,588
185.7174995,0.091660892,16.412779999999998,14.86871,14.312870000000002,14.10415,13.987879999999999,752.0,4,282,2.88e+18,STAR,-0.000120691,2558,54140,467
185.74714219999998,0.19628252899999998,19.05024,19.09565,19.19766,18.90488,18.8281,752.0,4,282,3.24e+17,QSO,1.895719,288,52000,594
185.7665342,0.028554011,18.97832,18.10239,17.81904,17.715020000000003,17.695,752.0,4,282,2.88e+18,STAR,0.000433085,2558,54140,466
185.77032749999998,0.198644075,18.70031,17.83492,17.570529999999998,17.45308,17.407989999999998,752.0,4,282,2.88e+18,STAR,-6.92e-05,2558,54140,476
185.8555339,0.133289829,19.59163,17.81984,16.845979999999997,16.44592,16.10031,752.0,4,282,3.24e+17,GALAXY,0.1062806,288,52000,623
185.9015378,0.14503643900000002,16.0238,15.09469,14.80986,14.6965,14.6701,752.0,4,283,2.88e+18,STAR,0.000477176,2558,54140,462
185.98008380000002,0.039155301,15.1353,13.94085,13.94638,14.00164,14.03319,752.0,4,283,2.88e+18,STAR,0.00041384099999999997,2558,54140,468
186.0117034,0.044316373,16.37136,14.76484,14.22739,14.07195,13.9889,752.0,4,284,2.88e+18,STAR,-7.290000000000001e-05,2558,54140,472
186.0339366,0.005707661,18.76134,17.27291,16.74922,16.59132,16.47496,752.0,4,284,2.88e+18,STAR,-0.000172935,2558,54140,493
186.0765226,0.056070732000000005,17.72557,16.5077,16.112470000000002,15.977829999999999,15.927079999999998,752.0,4,284,2.88e+18,STAR,4.18e-05,2558,54140,492
186.1011642,0.11930627199999999,17.70918,16.77318,16.49644,16.38192,16.34623,752.0,4,284,2.88e+18,STAR,0.000645126,2558,54140,499
186.1111769,0.008868983,17.79889,16.90706,16.530079999999998,16.38745,16.30119,752.0,4,284,2.88e+18,STAR,0.000777288,2558,54140,497
186.01589130000002,0.15452834599999998,19.42352,18.08814,17.5851,17.41209,17.34603,752.0,4,284,2.88e+18,STAR,0.000105949,2558,54140,491
186.02642980000002,0.11730679599999999,19.49485,17.74386,16.93079,16.61019,16.40522,752.0,4,284,2.88e+18,STAR,0.000220751,2558,54140,486
186.0338356,0.113212743,19.101020000000002,17.89368,17.17626,16.78514,16.47559,752.0,4,284,3.25e+17,GALAXY,0.1560981,289,51990,396
186.0395803,0.164585909,19.08999,17.87979,17.30001,16.917379999999998,16.726770000000002,752.0,4,284,3.24e+17,GALAXY,0.07909836,288,52000,627
186.1138317,0.152882187,16.32657,14.791579999999998,14.1052,13.752289999999999,13.46165,752.0,4,284,3.24e+17,GALAXY,0.02549985,288,52000,633
186.1347569,0.05219899099999999,19.588910000000002,18.64184,18.49889,18.465529999999998,18.45593,752.0,4,284,2.89e+18,STAR,-0.000120104,2568,54153,175
186.14690469999996,0.129426424,19.20085,18.08511,17.697789999999998,17.42061,17.29814,752.0,4,284,3.24e+17,GALAXY,0.04204269,288,52000,626
186.21219340000002,0.009597379,18.91914,18.02611,17.80632,17.719070000000002,17.72131,752.0,4,285,2.88e+18,STAR,0.0005579830000000001,2558,54140,496
186.24984840000002,0.130219088,17.6936,16.32069,15.80393,15.6132,15.532060000000001,752.0,4,285,2.88e+18,STAR,0.000325267,2558,54140,481
186.25720719999998,0.14850123,18.35066,17.41139,17.18135,17.08709,17.08965,752.0,4,285,2.88e+18,STAR,-3.05e-05,2558,54140,488
186.2859601,0.06193330000000001,18.0996,17.1742,16.83233,16.70185,16.66806,752.0,4,285,3.26e+17,STAR,0.000185148,289,51990,436
186.35740259999997,0.063831679,16.387729999999998,14.9501,14.43486,14.2691,14.197470000000001,752.0,4,286,2.88e+18,STAR,-4.3e-05,2558,54140,514
186.36025690000002,0.082352935,18.9836,17.52731,16.99701,16.7796,16.662779999999998,752.0,4,286,2.88e+18,STAR,8.97e-05,2558,54140,515
186.4232854,0.099919905,16.91041,15.454329999999999,14.858579999999998,14.64869,14.53447,752.0,4,286,2.88e+18,STAR,8.83e-05,2558,54140,512
186.5682699,0.010097677,18.26847,17.98774,17.77489,17.650779999999997,17.51534,752.0,4,287,3.26e+17,QSO,1.974752,289,51990,438
186.57943,0.054573323,17.09046,15.47887,14.816279999999999,14.52759,14.37151,752.0,4,287,2.88e+18,STAR,3.8799999999999994e-05,2558,54140,506
186.5990118,0.141232724,18.92344,17.86703,17.40125,17.19161,17.123520000000003,752.0,4,287,2.88e+18,STAR,0.000351364,2558,54140,542
186.6066405,0.20615305,18.540429999999997,17.63641,17.35255,17.255760000000002,17.174220000000002,752.0,4,287,2.88e+18,STAR,8.27e-05,2558,54140,556
186.49787859999998,0.06582384200000001,19.033820000000002,18.15575,17.951179999999997,17.861439999999998,17.88585,752.0,4,287,2.89e+18,STAR,0.000480309,2568,54153,553
186.67874730000003,0.15163468800000002,18.71259,16.32915,15.08869,14.58182,14.272260000000001,752.0,4,288,2.88e+18,STAR,-5.95e-06,2558,54140,552
186.7344875,0.068075388,18.81766,17.493029999999997,16.91854,16.68079,16.58296,752.0,4,288,2.88e+18,STAR,-0.000470792,2558,54140,559
186.74538869999998,0.10383862599999999,18.573710000000002,17.7188,17.39374,17.28585,17.26827,752.0,4,288,2.88e+18,STAR,0.000180701,2558,54140,543
186.74856169999998,0.17324577600000002,17.40626,15.87684,15.26237,15.039570000000001,14.925989999999999,752.0,4,288,2.88e+18,STAR,-8.99e-05,2558,54140,551
186.7047151,0.185916794,19.53823,17.69941,16.98525,16.67076,16.4375,752.0,4,288,2.88e+18,STAR,0.000759523,2558,54140,550
186.8003236,0.059674849,18.044439999999998,16.12702,15.44266,15.232829999999998,15.12825,752.0,4,289,2.88e+18,STAR,4.77e-05,2558,54140,560
186.81329680000002,0.031704698999999996,18.55765,16.35182,15.45455,15.0802,14.85069,752.0,4,289,2.88e+18,STAR,8.09e-05,2558,54140,553
186.8826033,0.14006496699999998,16.80133,15.345139999999999,14.81955,14.644110000000001,14.58058,752.0,4,289,2.88e+18,STAR,-7.730000000000001e-05,2558,54140,584
186.9081124,0.145877191,17.43725,15.987729999999999,15.43505,15.24584,15.17689,752.0,4,289,2.88e+18,STAR,-6.670000000000001e-05,2558,54140,582
186.8641983,0.048890672999999996,18.78979,17.4279,16.68736,16.28967,15.9906,752.0,4,289,3.26e+17,GALAXY,0.11292160000000001,289,51990,498
161.27338319999998,-0.480484617,17.09137,15.98284,15.62553,15.50242,15.46309,756.0,2,304,2.71e+18,STAR,3.34e-05,2409,54210,250
161.29110649999998,-0.580470302,18.86026,17.2778,16.66154,16.421110000000002,16.29518,756.0,2,304,2.69e+18,STAR,0.00028983599999999997,2389,54213,229
161.31148249999998,-0.611121142,18.914579999999997,17.97609,17.69784,17.55495,17.492729999999998,756.0,2,304,2.88e+18,STAR,0.000308735,2559,54208,270
161.3272007,-0.562638536,17.00254,15.35527,14.73952,14.50755,14.407960000000001,756.0,2,304,2.88e+18,STAR,1.47e-05,2559,54208,226
161.397725,-0.62154885,17.178810000000002,15.565929999999998,14.90381,14.66557,14.54323,756.0,2,304,2.88e+18,STAR,4.9e-05,2559,54208,253
161.40525630000002,-0.486109289,18.60262,17.075020000000002,16.493570000000002,16.328960000000002,16.27352,756.0,2,304,2.69e+18,STAR,4.41e-05,2389,54213,228
161.2784639,-0.46308873899999997,19.05238,17.92345,17.28963,16.89301,16.659879999999998,756.0,2,304,3.1e+17,GALAXY,0.16020879999999998,275,51910,222
161.38509430000002,-0.491358226,19.395310000000002,17.49907,16.76746,16.5326,16.40905,756.0,2,304,2.69e+18,STAR,5.94e-05,2389,54213,224
161.395036,-0.425750026,18.5481,17.3771,16.71891,16.30875,16.06784,756.0,2,304,3.1e+17,GALAXY,0.08583559,275,51910,183
161.4243997,-0.43136728700000004,18.90212,17.839560000000002,17.45825,17.33062,17.29042,756.0,2,305,2.69e+18,STAR,-3.29e-06,2389,54213,222
161.4802825,-0.48937271299999996,16.50787,15.3139,14.8865,14.74076,14.70757,756.0,2,305,2.71e+18,STAR,-4.45e-05,2409,54210,204
161.543731,-0.52396033,17.28613,16.36086,16.02538,15.89519,15.8609,756.0,2,305,2.88e+18,STAR,7.929999999999999e-05,2559,54208,193
